diagnostic_center_id,title,phone,address,city,pincode,mfine_link
598-kamal-sanjog-pathology,Kamal Sanjog Pathology,"9935978473 ","543/118 k block, Near Radha madhav mandir, Kidwai Nagar,  Kanpur, Uttar Pradesh - 208011",Kanpur,208011,https://www.medifee.com/dc/598-kamal-sanjog-pathology/
599-raza-collection-centre,Raza Collection Centre,"9044040865, 8090106850 ","L-84 Ganga Vihar KDA Chauraha, Near Shoe Market, Jajmau,  Kanpur, Uttar Pradesh - 208010",Kanpur,208010,https://www.medifee.com/dc/599-raza-collection-centre/
600-agarwal-ultrasound-center,Agarwal Ultrasound Center,"8090345508, 8960542928 ","130/386 a, babu purwah, Babupurva,  Kanpur, Uttar Pradesh - 208011",Kanpur,208011,https://www.medifee.com/dc/600-agarwal-ultrasound-center/
601-prakhar-diagnostic-center,Prakhar Diagnostic Center,"9839224072, 9451826892, 7275755221 ","Shop Number- E/690, Panki Mandir Road, Near Raja Ram Hospital, Panki Power House,  Kanpur, Uttar Pradesh - 208020",Kanpur,208020,https://www.medifee.com/dc/601-prakhar-diagnostic-center/
602-the-perfect-scan,The Perfect Scan,"0512 304 6184, 9336114595 ","117/N/59, Near Manasmanj Park, Kaka Deo,  Kanpur, Uttar Pradesh - 208025",Kanpur,208025,https://www.medifee.com/dc/602-the-perfect-scan/
630-dr-saraswat-pathology-collection-centre,Dr Saraswat Pathology Collection Centre,"9415440430 ","Plot no 64, 200 Feet Road, Near Nirankari Bhawan, Shyam Nagar,  Kanpur, Uttar Pradesh - ",Kanpur,NaN,https://www.medifee.com/dc/630-dr-saraswat-pathology-collection-centre/
631-raj-diagnostic-centre,Raj Diagnostic Centre,"0512 320 0241 ","210, Opposite Khalsa Girls College, LAL Bangla, Harjinder Nagar-1, Harjinder Nagar,  Kanpur, Uttar Pradesh - 208007",Kanpur,208007,https://www.medifee.com/dc/631-raj-diagnostic-centre/
632-bhawana-pathology-and-biopsy-centre,Bhawana Pathology and Biopsy Centre,"9335666904 ","95/96, kanpur paramadical college, Yateem Khana Road, near pnb atm, Parade,  Kanpur, Uttar Pradesh - 208001",Kanpur,208001,https://www.medifee.com/dc/632-bhawana-pathology-and-biopsy-centre/
633-med-lab-patient-care-centre,Med Lab Patient Care Centre,"0512 254 0652 ","111/26, A, Behind Coca Cola Factory, Ashok Nagar,  Kanpur, Uttar Pradesh - 208012",Kanpur,208012,https://www.medifee.com/dc/633-med-lab-patient-care-centre/
634-parakh-diagnostic-centre,Parakh Diagnostic Centre,"0512 231 8892 ","37/17, Near West Cottage Building, The Mall,  Kanpur, Uttar Pradesh - 208001",Kanpur,208001,https://www.medifee.com/dc/634-parakh-diagnostic-centre/
1995-tanya-medicare-centre,Tanya Medicare Centre,"0512 235 0826, 9415127611 ","24/56, Birhana Road,  Kanpur, Uttar Pradesh - 208001",Kanpur,208001,https://www.medifee.com/dc/1995-tanya-medicare-centre/
1996-ahuja-pathology,Ahuja Pathology,"0512 223 3180, 0512 310 0835, 9336100835 ","118/72, Near Gumti Plaza, Gumti Number-5, Kaushalpuri,  Kanpur, Uttar Pradesh - 208012",Kanpur,208012,https://www.medifee.com/dc/1996-ahuja-pathology/
1997-adarsh-diagnostic-centre,Adarsh Diagnostic Centre,"0512 255 1250, 0512 265 3302, 9415051161 ","111 A/41, Ashok Nagar,  Kanpur, Uttar Pradesh - 208012",Kanpur,208012,https://www.medifee.com/dc/1997-adarsh-diagnostic-centre/
1999-mohan-x-ray-pathology,Mohan X Ray Pathology,"0512 221 4036 ","7/261, Swaroop Nagar,  Kanpur, Uttar Pradesh - 208002",Kanpur,208002,https://www.medifee.com/dc/1999-mohan-x-ray-pathology/
2000-sunrise-pathology-and-x-ray-centre,Sunrise Pathology and X Ray Centre,"0512 261 4681, 9936053863 ","127/22-C, Block 318, Near Sushila Nursing Home, Juhi Colony,  Kanpur, Uttar Pradesh - 208014",Kanpur,208014,https://www.medifee.com/dc/2000-sunrise-pathology-and-x-ray-centre/
2002-prem-diagnostic-center,Prem Diagnostic center,"9305273436 ","H. No. 123 Block no. 13, near nandlal chauraha, Govind Nagar,  Kanpur, Uttar Pradesh - 208006",Kanpur,208006,https://www.medifee.com/dc/2002-prem-diagnostic-center/
2003-brij-medical-centre,Brij Medical Centre,"0512 226 2861, 0512 226 3399, 0512 226 2150 ","E-94, Near Panki Thana, Panki Power House,  Kanpur, Uttar Pradesh - 208020",Kanpur,208020,https://www.medifee.com/dc/2003-brij-medical-centre/
2004-chandni-hospital,Chandni Hospital,"0512 255 1185, 9151985577 ","9/60, Dayal Road, Arya Nagar,  Kanpur, Uttar Pradesh - 208002",Kanpur,208002,https://www.medifee.com/dc/2004-chandni-hospital/
2005-dwivedi-hospital,Dwivedi Hospital,"0512 223 4666, 0512 223 4667 ","117/H-2/168-A, Pandu Nagar,  Kanpur, Uttar Pradesh - 208005",Kanpur,208005,https://www.medifee.com/dc/2005-dwivedi-hospital/
2006-kulwanti-hospital,Kulwanti Hospital,"0512 250 2049 ","117/N/8, Saket Puri, Nawabganj HO, Kakadeo,  Kanpur, Uttar Pradesh - 208002",Kanpur,208002,https://www.medifee.com/dc/2006-kulwanti-hospital/
2007-j-l-rohatgi-hospital,J L Rohatgi Hospital,"0512 229 7247, 0512 229 7605, 0512 229 7234, 0512 229 6037 ","G T Road, Sarvoday Nagar,  Kanpur, Uttar Pradesh - 208005",Kanpur,208005,https://www.medifee.com/dc/2007-j-l-rohatgi-hospital/
2757-mediscan-pathology,Mediscan Pathology,"7618993993, 8573030046 ","Shiva Estate Apartment, 128/110, D-Block, Hanuman Mandir wali Gali, Near Hanuman Mandir, Kidwai Nagar,  Kanpur, Uttar Pradesh - 208011",Kanpur,208011,https://www.medifee.com/dc/2757-mediscan-pathology/
2758-aashish-pathology,Aashish Pathology,"9415441112, 9580842999 ","124-a, chandra nagar, Kda road, Below Syndicate Bank, Lal Bangla,  Kanpur, Uttar Pradesh - 208007",Kanpur,208007,https://www.medifee.com/dc/2758-aashish-pathology/
3443-sonis-x-ray-and-pathology,Sonis X Ray and Pathology,"0512 221 9667 ","118/572, Kartar Niwas, Opposite Building Materials Workshops, Kaushalpuri,  Kanpur, Uttar Pradesh - 208012",Kanpur,208012,https://www.medifee.com/dc/3443-sonis-x-ray-and-pathology/
5010-pragya-pathology,Pragya Pathology,"0512 229 8855, 9648856367, 9839974157, 8726582163 ","117/19, Infront Of Bimal Nursing Home, Near Medical College Chauraha, Sarvodaya Nagar,  Kanpur, Uttar Pradesh - 208005",Kanpur,208005,https://www.medifee.com/dc/5010-pragya-pathology/
5011-bhatia-x-ray-pathology-ultrasound,Bhatia X Ray Pathology Ultrasound,"0512 254 2347, 0512 302 8031, 9236534070, 9389193199 ","106/387, Opposite Punjab National Bank, P Road,  Kanpur, Uttar Pradesh - 208012",Kanpur,208012,https://www.medifee.com/dc/5011-bhatia-x-ray-pathology-ultrasound/
5012-bij-pathology,Bij Pathology,"0512 252 5833, 9336875904 ","113/185 A, Asthana Market, Arya Nagar Road, Vidya Mandir, Swaroop Nagar,  Kanpur, Uttar Pradesh - 208002",Kanpur,208002,https://www.medifee.com/dc/5012-bij-pathology/
5762-vimta-labs-ltd-(arya-nagar),Vimta Labs Ltd (Arya Nagar),"9305888833, 9305279865 ","8/226, Nnavbharat, Mahalaxmi Tower, Arya Nagar,  Kanpur, Uttar Pradesh - 208001",Kanpur,208001,https://www.medifee.com/dc/5762-vimta-labs-ltd-(arya-nagar)/
5763-deva-pathology-and-x-ray,Deva Pathology and X Ray,"0512 258 0463, 0512 258 1591, 9415161443 ","Shop No-3-4, Nagar Nigam Market, Vikash Nagar,  Kanpur, Uttar Pradesh - 208024",Kanpur,208024,https://www.medifee.com/dc/5763-deva-pathology-and-x-ray/
5764-mediscan-x-ray-pathology-and-ultrasound,Mediscan X Ray Pathology and Ultrasound,"0512 254 2324, 0512 321 3757 ","24, Opposite Hallet Hospital, Anand Bazar, Swaroop Nagar,  Kanpur, Uttar Pradesh - 208002",Kanpur,208002,https://www.medifee.com/dc/5764-mediscan-x-ray-pathology-and-ultrasound/
5765-chandan-health-care-ltd,Chandan Health Care Ltd,"0512 302 5648, 7408419984, 9918300637 ","24/22, Nayaganj Road, Karachi Khana,  Kanpur, Uttar Pradesh - 208001",Kanpur,208001,https://www.medifee.com/dc/5765-chandan-health-care-ltd/
5766-pioneer-diagnostic-center,Pioneer Diagnostic Center,"0512 265 5562, 0512 264 3116 ","6/1, Vidhyarthi Market, Govind Nagar,  Kanpur, Uttar Pradesh - 208006",Kanpur,208006,https://www.medifee.com/dc/5766-pioneer-diagnostic-center/
5767-gayatri-medi-labs,Gayatri Medi Labs,"7499448559, 9839251003 ","65/47, moti mohal, The Mall,  Kanpur, Uttar Pradesh - 208001",Kanpur,208001,https://www.medifee.com/dc/5767-gayatri-medi-labs/
5768-ajay-x-ray-imaging-centre,Ajay X Ray Imaging Centre,"0512 253 5209, 0512 253 1543, 0512 304 3228, 9936065663 ","112/282, Swaroop Nagar,  Kanpur, Uttar Pradesh - 208002",Kanpur,208002,https://www.medifee.com/dc/5768-ajay-x-ray-imaging-centre/
5770-3d-and-colour-ultrasound-centre,3D and Colour Ultrasound Centre,"9839086990 ","Swaroop Nagar, Swaroop Nagar,  Kanpur, Uttar Pradesh - 208002",Kanpur,208002,https://www.medifee.com/dc/5770-3d-and-colour-ultrasound-centre/
6719-mohan-diagnostic-centre,Mohan Diagnostic Centre,"0512 256 2726 ","3/178, Vishnupuri, Opposite E.S.I. hospital,  Kanpur, Uttar Pradesh - 208002",Kanpur,208002,https://www.medifee.com/dc/6719-mohan-diagnostic-centre/
9548-raj-pathology-and-diagnosis,Raj Pathology and Diagnosis,"9450337611 ","210, Harjinder Nagar Road, Opposite Khalasa School, Harjinder Nagar,  Kanpur, Uttar Pradesh - 208007",Kanpur,208007,https://www.medifee.com/dc/9548-raj-pathology-and-diagnosis/
13109-mehrotra-diagnostics-(ashok-nagar),Mehrotra Diagnostics (Ashok Nagar),"7705014687, 05122534418 ","111/399 Ashok Nagar near beech wala mandir, harsh nagar main road, Ashok Nagar,  Kanpur, Uttar Pradesh - 208012",Kanpur,208012,https://www.medifee.com/dc/13109-mehrotra-diagnostics-(ashok-nagar)/
13882-vikas-diagnostics,Vikas Diagnostics,"9935861112, 9935861113, 9415042672 ","111 / 75 - 111/82, Near Shanti Niketan Sweet House, Ashok Nagar,  Kanpur, Uttar Pradesh - 208012",Kanpur,NaN,https://www.medifee.com/dc/13882-vikas-diagnostics/
16092-dr.-lal-path-labs-(kanpur),Dr. Lal Path Labs (Kanpur),"7410037366 ","Sample Collection All Over Kanpur Area,  Kanpur, Uttar Pradesh - ",Kanpur,NaN,https://www.medifee.com/dc/16092-dr.-lal-path-labs-(kanpur)/
1658-hi-tech-diagnostic-centre,Hi-Tech Diagnostic Centre,"0484 234 3113 ","Mahakavi Vailoppilli Road, Behind Canara Bank, Janatha Stop, Thammanam Junction, Palarivattom,  Kochi, Kerala - 682032",Kochi,682032,https://www.medifee.com/dc/1658-hi-tech-diagnostic-centre/
1690-ddrc-wellspring-pathlab-diagnostic,Ddrc Wellspring Pathlab Diagnostic,"0484 230 3088, 0484 232 1777, 9496202000, 9496205000 ","No.30/983, Gokulam Arcade, Vyttila,  Kochi, Kerala - 682019",Kochi,682019,https://www.medifee.com/dc/1690-ddrc-wellspring-pathlab-diagnostic/
1691-medall-diagnostics,Medall Diagnostics,"0484 405 0092, 0484 405 0093 ","No.31/920b, Convent Road, Opposite Ckclp School, Vyttila,  Kochi, Kerala - 682019",Kochi,682019,https://www.medifee.com/dc/1691-medall-diagnostics/
1692-medivision-diagnostic-services,Medivision Diagnostic Services,"0484 211 0250, 9497714903 ","Pathuvana Building, NH 47, Near Cusat Jn, Thrikkakara,  Kochi, Kerala - 683104",Kochi,683104,https://www.medifee.com/dc/1692-medivision-diagnostic-services/
1693-diagnostic-endocrinology-centre,Diagnostic Endocrinology Centre,"0484 220 6081 ","Kadavanthara, Ernakulam,  Kochi, Kerala - 682020",Kochi,682020,https://www.medifee.com/dc/1693-diagnostic-endocrinology-centre/
1694-dianova-laboratories,Dianova Laboratories,"0484 220 4554, 0484 220 4994, 9809203271, 8089204554 ","S A Road, Opposite Elamkulam Pump, Ernakulam,  Kochi, Kerala - 682020",Kochi,682020,https://www.medifee.com/dc/1694-dianova-laboratories/
1695-ndc-laboratory,NDC Laboratory,"0484 319 7686, 9656967676 ","No 27/632, Chakkappan Centre, Toll Junction, Opposite Mithra Mega Mart, Thrikkakara,  Kochi, Kerala - 682024",Kochi,682024,https://www.medifee.com/dc/1695-ndc-laboratory/
1696-dcdi-laboratary,Dcdi Laboratary,"0484 320 0538 ","North Fort Gate, Thripunithura,  Kochi, Kerala - 682306",Kochi,682306,https://www.medifee.com/dc/1696-dcdi-laboratary/
1697-speciality-diagnostic-laboratories,Speciality Diagnostic Laboratories,"0484 326 7726, 9747762180 ","Pipeline, Kochi University, Thrikkakara,  Kochi, Kerala - 682022",Kochi,682022,https://www.medifee.com/dc/1697-speciality-diagnostic-laboratories/
1698-saras-medical-diagnostic-centre,Saras Medical Diagnostic Centre,"0484 268 8768 ","General Clinic Building, Pattimattom,  Kochi, Kerala - 683562",Kochi,683562,https://www.medifee.com/dc/1698-saras-medical-diagnostic-centre/
1699-sunny-diagnostic-centre,Sunny Diagnostic Centre,"0485 329 3109 ","H S Road, Muvattupuzha,  Kochi, Kerala - 686661",Kochi,686661,https://www.medifee.com/dc/1699-sunny-diagnostic-centre/
1701-christ-diagnostic-centre,Christ Diagnostic Centre,"0485 225 3871 ","Koothattukulam, Koothattukulam,  Kochi, Kerala - 686662",Kochi,686662,https://www.medifee.com/dc/1701-christ-diagnostic-centre/
1702-neethi-diagnostic-centre,Neethi Diagnostic Centre,"0484 319 7686, 9656967676, 9142277777 ","Lfc Road, Pottakuzhi Junction, Opposite Little Flower Church, Pachalam,  Kochi, Kerala - 682017",Kochi,682017,https://www.medifee.com/dc/1702-neethi-diagnostic-centre/
1703-medilab,Medilab,"0484 232 0330 ","Sa Road, Opposite Gcda, Ernakulam,  Kochi, Kerala - 682020",Kochi,682020,https://www.medifee.com/dc/1703-medilab/
1705-huda-diagnostic-centre,Huda Diagnostic Centre,"0484 259 6073 ","Ernakulam Ho, Ernakulam,  Kochi, Kerala - 682011",Kochi,682011,https://www.medifee.com/dc/1705-huda-diagnostic-centre/
1706-maxillo-facial-diagnostics,Maxillo Facial Diagnostics,"0484 234 4044, 0484 324 3838 ","2nd Floor, Chammany Towers, Opposite Kaloor Bus Stand, Pachalam,  Kochi, Kerala - 682018",Kochi,682018,https://www.medifee.com/dc/1706-maxillo-facial-diagnostics/
1708-model-medi-diagnostic-centre,Model Medi Diagnostic Centre,"0484 235 6468 ","Medical Trust, Pachalam,  Kochi, Kerala - 682018",Kochi,682018,https://www.medifee.com/dc/1708-model-medi-diagnostic-centre/
1709-welcare-hospital,Welcare Hospital,"0484 409 1111 ","S A Road, Vuttila Junction, Ernakulam,  Kochi, Kerala - 682011",Kochi,682011,https://www.medifee.com/dc/1709-welcare-hospital/
1710-thaqdees-hospitals,Thaqdees Hospitals,"0484 283 9674, 0484 283 9626, 0484 283 6096 ","Pukkattupady, Aluva, Edathala,  Kochi, Kerala - 683561",Kochi,683561,https://www.medifee.com/dc/1710-thaqdees-hospitals/
1712-magj-hospital,Magj Hospital,"0484 261 5486, 0484 261 5393 ","Angamaly, Mookkannur,  Kochi, Kerala - 683577",Kochi,683577,https://www.medifee.com/dc/1712-magj-hospital/
1713-jishy-hospital,Jishy Hospital,"0484 223 1740 ","Thoppumpady, Thrikkakara,  Kochi, Kerala - 683507",Kochi,683507,https://www.medifee.com/dc/1713-jishy-hospital/
1714-ideal-laboratory,Ideal Laboratory,"0484 652 2579 ","AAK Building, HMT Road, Kalamassery, Thrikkakara,  Kochi, Kerala - 683104",Kochi,683104,https://www.medifee.com/dc/1714-ideal-laboratory/
1715-don-bosco-hospital,DON Bosco Hospital,"0484 244 7924, 0484 244 7584 ","67, Potten Street, North Paravur,  Kochi, Kerala - 683513",Kochi,683513,https://www.medifee.com/dc/1715-don-bosco-hospital/
1716-varma-medical-clinic,Varma Medical Clinic,"0484 278 1506, 0484 278 1507, 0484 278 1271 ","11, Main Road, Tripunithura,  Kochi, Kerala - 682301",Kochi,682301,https://www.medifee.com/dc/1716-varma-medical-clinic/
1717-tata-memorial-hospital,Tata Memorial Hospital,"0484 271 1054, 0484 271 2054 ","Chottanikara, Chottanikara,  Kochi, Kerala - 682312",Kochi,682312,https://www.medifee.com/dc/1717-tata-memorial-hospital/
1718-chaithanya-nursing-home,Chaithanya Nursing Home,"0484 244 2121 ","No.6/478, Paraur,  Kochi, Kerala - 683513",Kochi,683513,https://www.medifee.com/dc/1718-chaithanya-nursing-home/
1743-royal-diagnostic-centre,Royal Diagnostic Centre,"0484 240 2132 ","Kattunilam Chittor Road, Pachalam,  Kochi, Kerala - 680012",Kochi,680012,https://www.medifee.com/dc/1743-royal-diagnostic-centre/
1744-modern-diagnostic-centre,Modern Diagnostic Centre,"0484 278 2175 ","Hospital Road, Tripunithura,  Kochi, Kerala - 680301",Kochi,680301,https://www.medifee.com/dc/1744-modern-diagnostic-centre/
1745-deva-matha-hospital,Deva Matha Hospital,"0485 225 2271, 0485 225 3371 ","MC Road, Near KSRTC Bus Stand, Koothattukulam,  Kochi, Kerala - 686662",Kochi,686662,https://www.medifee.com/dc/1745-deva-matha-hospital/
1746-general-clinic-and-nursing-home,General Clinic and Nursing Home,"0484 276 1303 ","Opposite Privatre Bus Stand, Kolenchery,  Kochi, Kerala - 682311",Kochi,682311,https://www.medifee.com/dc/1746-general-clinic-and-nursing-home/
1747-madonna-hospital-and-diabetic-research-centre,Madonna Hospital and Diabetic Research Centre,"0484 245 5666 ","Angamaly, Angamaly,  Kochi, Kerala - 682000",Kochi,682000,https://www.medifee.com/dc/1747-madonna-hospital-and-diabetic-research-centre/
2466-medical-trust-hospital,Medical Trust Hospital,"0484 235 8001 ","MG Road, Pallimukku Junction,  Kochi, Kerala - 682016",Kochi,682016,https://www.medifee.com/dc/2466-medical-trust-hospital/
2992-nice-diagnostic-center,Nice Diagnostic Center,"0484 234 6191, 9562179991 ","Ushus Building, Edappally - Palarivattom Road, Bank Junction, Thrikkakara,  Kochi, Kerala - 682024",Kochi,NaN,https://www.medifee.com/dc/2992-nice-diagnostic-center/
2993-tripunithura-clinical-laboratory,Tripunithura Clinical Laboratory,"0484 278 0967 ","East Fort, Hospital Road, Opposite Taluk Government Hospital, Tripunithura,  Kochi, Kerala - 682301",Kochi,682301,https://www.medifee.com/dc/2993-tripunithura-clinical-laboratory/
2994-puthussery-diagnostic-services,Puthussery Diagnostic Services,"0484 259 3358, 9895648194 ","Puthussery Building, Perumbavoor,  Kochi, Kerala - 683542",Kochi,683542,https://www.medifee.com/dc/2994-puthussery-diagnostic-services/
2995-medicare-diagnostic-centre,Medicare Diagnostic Centre,"0484 262 6672 ","Ernakulam, Aluva,  Kochi, Kerala - 683101",Kochi,683101,https://www.medifee.com/dc/2995-medicare-diagnostic-centre/
2996-naveen-clinical-laboratory,Naveen Clinical Laboratory,"0484 252 6299, 0484 252 0096, 9895810813 ","Boys High School Road, Near Government Hospital, Perumbavoor,  Kochi, Kerala - 683542",Kochi,683542,https://www.medifee.com/dc/2996-naveen-clinical-laboratory/
5076-little-flower-hospital-and-research-centre,Little Flower Hospital and Research Centre,"0484 245 2546, 0484 245 2547, 0484 245 2548, 0484 245 6147 ","No.23, Angamally, Ernakulam,  Kochi, Kerala - 683572",Kochi,683572,https://www.medifee.com/dc/5076-little-flower-hospital-and-research-centre/
5077-k-g-hospital,K G Hospital,"0484 245 2848, 0484 245 3148, 9846615985 ","Nh Bypass Road, Angamally, Near Ksrtc Bus Stand, Ernakulam,  Kochi, Kerala - 683572",Kochi,683572,https://www.medifee.com/dc/5077-k-g-hospital/
5078-pvs-memorial-hospital-ltd,Pvs Memorial Hospital Ltd,"0484 234 5451, 0484 418 2888, 9947188444 ","Kaloor, Near Kaloor Private Bus Stand, Ernakulam,  Kochi, Kerala - 682017",Kochi,682017,https://www.medifee.com/dc/5078-pvs-memorial-hospital-ltd/
5079-ernakulam-medical-centre,Ernakulam Medical Centre,"0484 280 7101, 0484 280 7288 ","Ernakulam Medical Centre, Nh Bye Pass, Vennala, Ernakulam,  Kochi, Kerala - 682028",Kochi,682028,https://www.medifee.com/dc/5079-ernakulam-medical-centre/
5083-lakeshore-hospital-and-research-centre-ltd,Lakeshore Hospital and Research Centre Ltd,"0484 270 1032, 0484 270 1033, 0484 270 3951, 9961630000, 9961640000 ","No N H 47, Bypass Road, Nettoor, Maradu Near Maradu Signal, Ernakulam,  Kochi, Kerala - 682040",Kochi,682040,https://www.medifee.com/dc/5083-lakeshore-hospital-and-research-centre-ltd/
5084-devi-hospital-pvt-ltd,Devi Hospital Pvt Ltd,"0484 278 0486, 0484 415 1515 ","North Fort Gate, Tripunithura,  Near NSS College, Thripunithura,  Kochi, Kerala - 682301",Kochi,682301,https://www.medifee.com/dc/5084-devi-hospital-pvt-ltd/
5085-evershine-hospital,Evershine Hospital,"0484 324 6556, 0484 234 4166, 9847228742 ","Building No- 60, Manimala Road, Edapally, Adjacent to Edappally Post Office, Thrikkakara,  Kochi, Kerala - 682024",Kochi,682024,https://www.medifee.com/dc/5085-evershine-hospital/
5086-akshaya-hospital,Akshaya Hospital,"0484 220 6487, 0484 220 6488, 0484 220 6489 ","37/444, Kadavanthara kaloor road, Kadavanthara, Near Best Bakers, Ernakulam,  Kochi, Kerala - 682020",Kochi,682020,https://www.medifee.com/dc/5086-akshaya-hospital/
5087-cochin-hospital,Cochin Hospital,"0484 237 8982 ","M G Road, Kadavanthara,  Kochi, Kerala - 682016",Kochi,682016,https://www.medifee.com/dc/5087-cochin-hospital/
5088-silverline-hospital,Silverline Hospital,"0484 407 3155, 0484 407 3156 ","Kp Vallon Road, Kadavanthara, Opposite Union Bank, Ernakulam,  Kochi, Kerala - 682020",Kochi,682020,https://www.medifee.com/dc/5088-silverline-hospital/
